Prefix,Gap Start,Gap End,Missing Count
EDC,EDC0094875,EDC0094875,1
EDC,EDC0094898,EDC0094898,1
EDC,EDC0094914,EDC0094915,2
EDC,EDC0094955,EDC0094955,1
EDC,EDC0094957,EDC0094957,1
EDC,EDC0094964,EDC0094965,2
EDC,EDC0094979,EDC0094980,2
EDC,EDC0095002,EDC0095003,2
EDC,EDC0095010,EDC0095011,2
EDC,EDC0095014,EDC0095015,2
EDC,EDC0095040,EDC0095040,1
EDC,EDC0095045,EDC0095045,1
EDC,EDC0095055,EDC0095056,2
EDC,EDC0095174,EDC0095174,1
EDC,EDC0095211,EDC0095212,2
EDC,EDC0095235,EDC0095237,3
EDC,EDC0095243,EDC0095245,3
EDC,EDC0095267,EDC0095268,2
EDC,EDC0095304,EDC0095306,3
EDC,EDC0095333,EDC0095333,1
EDC,EDC0095348,EDC0095349,2
EDC,EDC0095378,EDC0095381,4
EDC,EDC0095446,EDC0095448,3
EDC,EDC0095450,EDC0095451,2
EDC,EDC0095493,EDC0095494,2
EDC,EDC0095497,EDC0095500,4
EDC,EDC0095540,EDC0095541,2
EDC,EDC0095546,EDC0095547,2
EDC,EDC0095581,EDC0095581,1
EDC,EDC0095592,EDC0095593,2
EDC,EDC0095596,EDC0095596,1
EDC,EDC0095598,EDC0095599,2
EDC,EDC0095601,EDC0095601,1
EDC,EDC0095651,EDC0095652,2
EDC,EDC0095655,EDC0095657,3
EDC,EDC0095661,EDC0095663,3
EDC,EDC0095668,EDC0095669,2
EDC,EDC0095674,EDC0095674,1
EDC,EDC0095676,EDC0095676,1
EDC,EDC0095681,EDC0095684,4
EDC,EDC0095686,EDC0095686,1
EDC,EDC0095691,EDC0095691,1
EDC,EDC0095713,EDC0095714,2
EDC,EDC0095723,EDC0095723,1
EDC,EDC0095749,EDC0095749,1
EDC,EDC0095798,EDC0095798,1
EDC,EDC0095800,EDC0095801,2
EDC,EDC0095814,EDC0095815,2
EDC,EDC0095833,EDC0095834,2
EDC,EDC0095837,EDC0095837,1
EDC,EDC0095858,EDC0095859,2
EDC,EDC0095867,EDC0095867,1
EDC,EDC0095887,EDC0095887,1
IMA ,IMA 0204439,IMA 0207033,2595
IMA ,IMA 0207035,IMA 0209550,2516
IMA ,IMA 0209552,IMA 0209804,253
IMA ,IMA 0209807,IMA 0210479,673
IMA ,IMA 0210481,IMA 0211159,679
IMA ,IMA 0211161,IMA 0211307,147
IMA ,IMA 0211309,IMA 0212049,741
IMA ,IMA 0212051,IMA 0212276,226
IMA_MM_REV_,IMA_MM_REV_00115315,IMA_MM_REV_00115315,1
IMA_MM_REV_,IMA_MM_REV_00116044,IMA_MM_REV_00116044,1
IMA_MM_REV_,IMA_MM_REV_00126351,IMA_MM_REV_00126354,4
IMA_MM_REV_,IMA_MM_REV_00126631,IMA_MM_REV_00126632,2
IMA_MM_REV_,IMA_MM_REV_00126674,IMA_MM_REV_00126675,2
IMA_MM_REV_,IMA_MM_REV_00126708,IMA_MM_REV_00126709,2
IMA_MM_REV_,IMA_MM_REV_00127224,IMA_MM_REV_00127224,1
IMA_MM_REV_,IMA_MM_REV_00127285,IMA_MM_REV_00127285,1
IMA_MM_REV_,IMA_MM_REV_00144438,IMA_MM_REV_00144440,3
IMA_MM_REV_,IMA_MM_REV_00144442,IMA_MM_REV_00144443,2
IMA_MM_REV_,IMA_MM_REV_00144665,IMA_MM_REV_00144668,4
IMA_MM_REV_,IMA_MM_REV_00144685,IMA_MM_REV_00144685,1
IMA_MM_REV_,IMA_MM_REV_00149111,IMA_MM_REV_00149112,2
IMA_MM_REV_,IMA_MM_REV_00149298,IMA_MM_REV_00149298,1
IMA_MM_REV_,IMA_MM_REV_00153117,IMA_MM_REV_00153117,1
IMA_MM_REV_,IMA_MM_REV_00153348,IMA_MM_REV_00153348,1
IMA_MM_REV_,IMA_MM_REV_00153420,IMA_MM_REV_00153420,1
IMA_MM_REV_,IMA_MM_REV_00153460,IMA_MM_REV_00153460,1
IMA_MM_REV_,IMA_MM_REV_00153525,IMA_MM_REV_00153525,1
IMA_MM_REV_,IMA_MM_REV_00153915,IMA_MM_REV_00153917,3
IMA_MM_REV_,IMA_MM_REV_00153986,IMA_MM_REV_00153989,4
IMA_MM_REV_,IMA_MM_REV_00154038,IMA_MM_REV_00154039,2
IMA_MM_REV_,IMA_MM_REV_00154911,IMA_MM_REV_00154912,2
IMA_MM_REV_,IMA_MM_REV_00157028,IMA_MM_REV_00157028,1
IMA_MM_REV_,IMA_MM_REV_00157197,IMA_MM_REV_00157197,1
IMA_MM_REV_,IMA_MM_REV_00158132,IMA_MM_REV_00158132,1
IMA_MM_REV_,IMA_MM_REV_00158610,IMA_MM_REV_00158611,2
IMA_MM_REV_,IMA_MM_REV_00159204,IMA_MM_REV_00159204,1
IMA_MM_REV_,IMA_MM_REV_00159447,IMA_MM_REV_00159457,11
IMA_MM_REV_,IMA_MM_REV_00160303,IMA_MM_REV_00160315,13
IMA_MM_REV_,IMA_MM_REV_00160325,IMA_MM_REV_00160339,15
IMA_MM_REV_,IMA_MM_REV_00164546,IMA_MM_REV_00164546,1
IMA_MM_REV_,IMA_MM_REV_00166137,IMA_MM_REV_00166137,1
IMA_MM_REV_,IMA_MM_REV_00166390,IMA_MM_REV_00166390,1
IMA_MM_REV_,IMA_MM_REV_00167085,IMA_MM_REV_00167085,1
IMA_MM_REV_,IMA_MM_REV_00167284,IMA_MM_REV_00167284,1
IMA_MM_REV_,IMA_MM_REV_00177824,IMA_MM_REV_00177825,2
IMA_MM_REV_,IMA_MM_REV_00181704,IMA_MM_REV_00181704,1
IMA_MM_REV_,IMA_MM_REV_00188165,IMA_MM_REV_00188165,1
IMA_MM_REV_,IMA_MM_REV_00208290,IMA_MM_REV_00208290,1
IMA_MM_REV_,IMA_MM_REV_00208425,IMA_MM_REV_00208425,1
IMA_MM_REV_,IMA_MM_REV_00208565,IMA_MM_REV_00208565,1
IMA_MM_REV_,IMA_MM_REV_00208746,IMA_MM_REV_00208746,1
IMA_MM_REV_,IMA_MM_REV_00223304,IMA_MM_REV_00223304,1
IMA_MM_REV_,IMA_MM_REV_00223570,IMA_MM_REV_00223571,2
IMA_MM_REV_,IMA_MM_REV_00224052,IMA_MM_REV_00224061,10
IMA_MM_REV_,IMA_MM_REV_00225405,IMA_MM_REV_00225406,2
IMA_MM_REV_,IMA_MM_REV_00226336,IMA_MM_REV_00226337,2
IMA_MM_REV_,IMA_MM_REV_00227553,IMA_MM_REV_00227553,1
IMA_MM_REV_,IMA_MM_REV_00227990,IMA_MM_REV_00227990,1
IMA_MM_REV_,IMA_MM_REV_00228009,IMA_MM_REV_00228010,2
IMA_MM_REV_,IMA_MM_REV_00228037,IMA_MM_REV_00228037,1
IMA_MM_REV_,IMA_MM_REV_00228184,IMA_MM_REV_00228184,1
IMA_MM_REV_,IMA_MM_REV_00228276,IMA_MM_REV_00228276,1
IMA_MM_REV_,IMA_MM_REV_00228278,IMA_MM_REV_00228279,2
IMA_MM_REV_,IMA_MM_REV_00229427,IMA_MM_REV_00229429,3
IMA_MM_REV_,IMA_MM_REV_00229697,IMA_MM_REV_00229699,3
IMA_MM_REV_,IMA_MM_REV_00229927,IMA_MM_REV_00229929,3
IMA_MM_REV_,IMA_MM_REV_00229992,IMA_MM_REV_00229992,1
IMA_MM_REV_,IMA_MM_REV_00229999,IMA_MM_REV_00229999,1
IMA_MM_REV_,IMA_MM_REV_00230109,IMA_MM_REV_00230113,5
IMA_MM_REV_,IMA_MM_REV_00232835,IMA_MM_REV_00232835,1
IMA_MM_REV_,IMA_MM_REV_00235775,IMA_MM_REV_00235778,4
IMA_MM_REV_,IMA_MM_REV_00236700,IMA_MM_REV_00236701,2
IMA_MM_REV_,IMA_MM_REV_00236820,IMA_MM_REV_00236820,1
IMA_MM_REV_,IMA_MM_REV_00236970,IMA_MM_REV_00236970,1
IMA_MM_REV_,IMA_MM_REV_00237004,IMA_MM_REV_00237004,1
IMA_MM_REV_,IMA_MM_REV_00252315,IMA_MM_REV_00252315,1
IMA_MM_REV_,IMA_MM_REV_00252339,IMA_MM_REV_00252339,1
IMA_MM_REV_,IMA_MM_REV_00252344,IMA_MM_REV_00252349,6
IMA_MM_REV_,IMA_MM_REV_00252351,IMA_MM_REV_00252355,5
IMA_MM_REV_,IMA_MM_REV_00252358,IMA_MM_REV_00252358,1
IMA_MM_REV_,IMA_MM_REV_00255922,IMA_MM_REV_00255926,5
IMA_MM_REV_,IMA_MM_REV_00255974,IMA_MM_REV_00255975,2
IMA_MM_REV_,IMA_MM_REV_00255988,IMA_MM_REV_00255989,2
IMA_MM_REV_,IMA_MM_REV_00274949,IMA_MM_REV_00274949,1
IMA_MM_REV_,IMA_MM_REV_00282793,IMA_MM_REV_00282794,2
IMA_MM_REV_,IMA_MM_REV_00282796,IMA_MM_REV_00282798,3
IMA_MM_REV_,IMA_MM_REV_00282839,IMA_MM_REV_00282839,1
IMA_MM_REV_,IMA_MM_REV_00282842,IMA_MM_REV_00282843,2
IMA_MM_REV_,IMA_MM_REV_00282845,IMA_MM_REV_00282846,2
LinkedIn_CL_,LinkedIn_CL_0000008,LinkedIn_CL_0000008,1
LinkedIn_CL_,LinkedIn_CL_0000017,LinkedIn_CL_0000018,2
LinkedIn_CL_,LinkedIn_CL_0000023,LinkedIn_CL_0000023,1
LinkedIn_CL_,LinkedIn_CL_0000033,LinkedIn_CL_0000033,1
LinkedIn_CL_,LinkedIn_CL_0000037,LinkedIn_CL_0000037,1
LinkedIn_CL_,LinkedIn_CL_0000040,LinkedIn_CL_0000040,1
LinkedIn_CL_,LinkedIn_CL_0000044,LinkedIn_CL_0000044,1
LinkedIn_CL_,LinkedIn_CL_0000048,LinkedIn_CL_0000048,1
LinkedIn_CL_,LinkedIn_CL_0000051,LinkedIn_CL_0000051,1
LinkedIn_CL_,LinkedIn_CL_0000053,LinkedIn_CL_0000054,2
LinkedIn_CL_,LinkedIn_CL_0000056,LinkedIn_CL_0000056,1
LinkedIn_CL_,LinkedIn_CL_0000058,LinkedIn_CL_0000059,2
LinkedIn_CL_,LinkedIn_CL_0000061,LinkedIn_CL_0000062,2
LinkedIn_CL_,LinkedIn_CL_0000074,LinkedIn_CL_0000074,1
LinkedIn_CL_,LinkedIn_CL_0000079,LinkedIn_CL_0000079,1
LinkedIn_CL_,LinkedIn_CL_0000088,LinkedIn_CL_0000088,1
LinkedIn_CL_,LinkedIn_CL_0000090,LinkedIn_CL_0000090,1
LinkedIn_CL_,LinkedIn_CL_0000093,LinkedIn_CL_0000093,1
LinkedIn_CL_,LinkedIn_CL_0000095,LinkedIn_CL_0000095,1
LinkedIn_CL_,LinkedIn_CL_0000108,LinkedIn_CL_0000108,1
LinkedIn_CL_,LinkedIn_CL_0000110,LinkedIn_CL_0000110,1
LinkedIn_CL_,LinkedIn_CL_0000120,LinkedIn_CL_0000120,1
LinkedIn_CL_,LinkedIn_CL_0000122,LinkedIn_CL_0000122,1
LinkedIn_CL_,LinkedIn_CL_0000125,LinkedIn_CL_0000507,383
LinkedIn_HK_,LinkedIn_HK_0000004,LinkedIn_HK_0000004,1
LinkedIn_HK_,LinkedIn_HK_0000007,LinkedIn_HK_0000008,2
LinkedIn_HK_,LinkedIn_HK_0000010,LinkedIn_HK_0000014,5
LinkedIn_HK_,LinkedIn_HK_0000016,LinkedIn_HK_0000020,5
LinkedIn_HK_,LinkedIn_HK_0000022,LinkedIn_HK_0000032,11
LinkedIn_HK_,LinkedIn_HK_0000034,LinkedIn_HK_0000050,17
LinkedIn_HK_,LinkedIn_HK_0000053,LinkedIn_HK_0000054,2
LinkedIn_HK_,LinkedIn_HK_0000056,LinkedIn_HK_0000066,11
LinkedIn_HK_,LinkedIn_HK_0000068,LinkedIn_HK_0000072,5
LinkedIn_HK_,LinkedIn_HK_0000074,LinkedIn_HK_0000081,8
LinkedIn_HK_,LinkedIn_HK_0000083,LinkedIn_HK_0000083,1
LinkedIn_HK_,LinkedIn_HK_0000086,LinkedIn_HK_0000091,6
LinkedIn_HK_,LinkedIn_HK_0000093,LinkedIn_HK_0000094,2
LinkedIn_HK_,LinkedIn_HK_0000096,LinkedIn_HK_0000102,7
LinkedIn_HK_,LinkedIn_HK_0000104,LinkedIn_HK_0000111,8
LinkedIn_HK_,LinkedIn_HK_0000114,LinkedIn_HK_0000122,9
LinkedIn_HK_,LinkedIn_HK_0000124,LinkedIn_HK_0000124,1
LinkedIn_HK_,LinkedIn_HK_0000126,LinkedIn_HK_0000127,2
LinkedIn_HK_,LinkedIn_HK_0000129,LinkedIn_HK_0000130,2
LinkedIn_HK_,LinkedIn_HK_0000132,LinkedIn_HK_0000132,1
LinkedIn_HK_,LinkedIn_HK_0000135,LinkedIn_HK_0000141,7
LinkedIn_HK_,LinkedIn_HK_0000143,LinkedIn_HK_0000150,8
LinkedIn_HK_,LinkedIn_HK_0000152,LinkedIn_HK_0000245,94
LinkedIn_HK_,LinkedIn_HK_0000247,LinkedIn_HK_0000385,139
LinkedIn_HK_,LinkedIn_HK_0000387,LinkedIn_HK_0000391,5
LinkedIn_HK_,LinkedIn_HK_0000393,LinkedIn_HK_0000394,2
LinkedIn_HK_,LinkedIn_HK_0000396,LinkedIn_HK_0000401,6
LinkedIn_HK_,LinkedIn_HK_0000403,LinkedIn_HK_0000416,14
LinkedIn_HK_,LinkedIn_HK_0000418,LinkedIn_HK_0000419,2
LinkedIn_HK_,LinkedIn_HK_0000422,LinkedIn_HK_0000433,12
LinkedIn_HK_,LinkedIn_HK_0000437,LinkedIn_HK_0000457,21
LinkedIn_HK_,LinkedIn_HK_0000459,LinkedIn_HK_0000470,12
LinkedIn_HK_,LinkedIn_HK_0000472,LinkedIn_HK_0000478,7
LinkedIn_HK_,LinkedIn_HK_0000480,LinkedIn_HK_0000491,12
LinkedIn_HK_,LinkedIn_HK_0000493,LinkedIn_HK_0000513,21
LinkedIn_HK_,LinkedIn_HK_0000515,LinkedIn_HK_0000529,15
LinkedIn_HK_,LinkedIn_HK_0000531,LinkedIn_HK_0000548,18
LinkedIn_HK_,LinkedIn_HK_0000550,LinkedIn_HK_0000551,2
LinkedIn_HK_,LinkedIn_HK_0000553,LinkedIn_HK_0000568,16
LinkedIn_HK_,LinkedIn_HK_0000570,LinkedIn_HK_0000591,22
LinkedIn_HK_,LinkedIn_HK_0000593,LinkedIn_HK_0000619,27
LinkedIn_HK_,LinkedIn_HK_0000621,LinkedIn_HK_0000628,8
LinkedIn_HK_,LinkedIn_HK_0000630,LinkedIn_HK_0000673,44
LinkedIn_HK_,LinkedIn_HK_0000675,LinkedIn_HK_0000691,17
LinkedIn_HK_,LinkedIn_HK_0000693,LinkedIn_HK_0000757,65
LinkedIn_HK_,LinkedIn_HK_0000759,LinkedIn_HK_0000818,60
LinkedIn_HK_,LinkedIn_HK_0000820,LinkedIn_HK_0000870,51
LinkedIn_HK_,LinkedIn_HK_0000872,LinkedIn_HK_0000893,22
LinkedIn_HK_,LinkedIn_HK_0000895,LinkedIn_HK_0000918,24
LinkedIn_HK_,LinkedIn_HK_0000920,LinkedIn_HK_0000931,12
LinkedIn_HK_,LinkedIn_HK_0000933,LinkedIn_HK_0000944,12
LinkedIn_HK_,LinkedIn_HK_0000946,LinkedIn_HK_0000958,13
LinkedIn_HK_,LinkedIn_HK_0000960,LinkedIn_HK_0001030,71
LinkedIn_HK_,LinkedIn_HK_0001032,LinkedIn_HK_0001131,100
LinkedIn_HK_,LinkedIn_HK_0001133,LinkedIn_HK_0001191,59
LinkedIn_HK_,LinkedIn_HK_0001193,LinkedIn_HK_0001301,109
LinkedIn_HK_,LinkedIn_HK_0001303,LinkedIn_HK_0001303,1
LinkedIn_HK_,LinkedIn_HK_0001305,LinkedIn_HK_0001337,33
LinkedIn_HK_,LinkedIn_HK_0001339,LinkedIn_HK_0001371,33
LinkedIn_HK_,LinkedIn_HK_0001373,LinkedIn_HK_0001413,41
LinkedIn_HK_,LinkedIn_HK_0001415,LinkedIn_HK_0001425,11
LinkedIn_HK_,LinkedIn_HK_0001427,LinkedIn_HK_0001430,4
LinkedIn_HK_,LinkedIn_HK_0001432,LinkedIn_HK_0001432,1
LinkedIn_HK_,LinkedIn_HK_0001434,LinkedIn_HK_0001469,36
LinkedIn_HK_,LinkedIn_HK_0001471,LinkedIn_HK_0001480,10
LinkedIn_HK_,LinkedIn_HK_0001482,LinkedIn_HK_0001500,19
LinkedIn_HK_,LinkedIn_HK_0001502,LinkedIn_HK_0001525,24
LinkedIn_HK_,LinkedIn_HK_0001527,LinkedIn_HK_0001527,1
LinkedIn_HK_,LinkedIn_HK_0001529,LinkedIn_HK_0001529,1
LinkedIn_HK_,LinkedIn_HK_0001531,LinkedIn_HK_0001570,40
LinkedIn_HK_,LinkedIn_HK_0001572,LinkedIn_HK_0001577,6
LinkedIn_HK_,LinkedIn_HK_0001579,LinkedIn_HK_0001579,1
LinkedIn_HK_,LinkedIn_HK_0001581,LinkedIn_HK_0001583,3
LinkedIn_HK_,LinkedIn_HK_0001585,LinkedIn_HK_0001587,3
LinkedIn_HK_,LinkedIn_HK_0001589,LinkedIn_HK_0001591,3
LinkedIn_HK_,LinkedIn_HK_0001595,LinkedIn_HK_0001598,4
LinkedIn_HK_,LinkedIn_HK_0001600,LinkedIn_HK_0001602,3
LinkedIn_HK_,LinkedIn_HK_0001604,LinkedIn_HK_0001604,1
LinkedIn_HK_,LinkedIn_HK_0001606,LinkedIn_HK_0001606,1
LinkedIn_HK_,LinkedIn_HK_0001608,LinkedIn_HK_0001612,5
LinkedIn_HK_,LinkedIn_HK_0001617,LinkedIn_HK_0001618,2
LinkedIn_HK_,LinkedIn_HK_0001622,LinkedIn_HK_0001622,1
LinkedIn_HK_,LinkedIn_HK_0001627,LinkedIn_HK_0001628,2
LinkedIn_HK_,LinkedIn_HK_0001633,LinkedIn_HK_0001634,2
LinkedIn_HK_,LinkedIn_HK_0001636,LinkedIn_HK_0001636,1
LinkedIn_HK_,LinkedIn_HK_0001642,LinkedIn_HK_0001648,7
LinkedIn_HK_,LinkedIn_HK_0001654,LinkedIn_HK_0001654,1
LinkedIn_HK_,LinkedIn_HK_0001666,LinkedIn_HK_0001667,2
LinkedIn_HK_,LinkedIn_HK_0001705,LinkedIn_HK_0001706,2
LinkedIn_HK_,LinkedIn_HK_0001712,LinkedIn_HK_0001713,2
LinkedIn_HK_,LinkedIn_HK_0001715,LinkedIn_HK_0001716,2
LinkedIn_HK_,LinkedIn_HK_0001728,LinkedIn_HK_0001729,2
LinkedIn_HK_,LinkedIn_HK_0001732,LinkedIn_HK_0001732,1
LinkedIn_HK_,LinkedIn_HK_0001745,LinkedIn_HK_0001747,3
LinkedIn_HK_,LinkedIn_HK_0001764,LinkedIn_HK_0001764,1
LinkedIn_HK_,LinkedIn_HK_0001768,LinkedIn_HK_0001777,10
LinkedIn_HK_,LinkedIn_HK_0001780,LinkedIn_HK_0001781,2
LinkedIn_HK_,LinkedIn_HK_0001783,LinkedIn_HK_0001783,1
LinkedIn_HK_,LinkedIn_HK_0001785,LinkedIn_HK_0001785,1
LinkedIn_HK_,LinkedIn_HK_0001791,LinkedIn_HK_0001792,2
LinkedIn_HK_,LinkedIn_HK_0001795,LinkedIn_HK_0001795,1
LinkedIn_HK_,LinkedIn_HK_0001797,LinkedIn_HK_0001800,4
LinkedIn_HK_,LinkedIn_HK_0001803,LinkedIn_HK_0001803,1
LinkedIn_HK_,LinkedIn_HK_0001848,LinkedIn_HK_0001848,1
LinkedIn_HK_,LinkedIn_HK_0001853,LinkedIn_HK_0001853,1
LinkedIn_HK_,LinkedIn_HK_0001856,LinkedIn_HK_0001856,1
LinkedIn_HK_,LinkedIn_HK_0001859,LinkedIn_HK_0001861,3
LinkedIn_HK_,LinkedIn_HK_0001865,LinkedIn_HK_0001867,3
LinkedIn_HK_,LinkedIn_HK_0001884,LinkedIn_HK_0001884,1
LinkedIn_HK_,LinkedIn_HK_0001886,LinkedIn_HK_0001887,2
LinkedIn_HK_,LinkedIn_HK_0001891,LinkedIn_HK_0001891,1
LinkedIn_HK_,LinkedIn_HK_0001908,LinkedIn_HK_0001908,1
LinkedIn_HK_,LinkedIn_HK_0001910,LinkedIn_HK_0001910,1
LinkedIn_HK_,LinkedIn_HK_0001912,LinkedIn_HK_0001914,3
LinkedIn_HK_,LinkedIn_HK_0001917,LinkedIn_HK_0001919,3
LinkedIn_HK_,LinkedIn_HK_0001921,LinkedIn_HK_0001925,5
LinkedIn_HK_,LinkedIn_HK_0001927,LinkedIn_HK_0001927,1
LinkedIn_HK_,LinkedIn_HK_0001931,LinkedIn_HK_0001931,1
LinkedIn_HK_,LinkedIn_HK_0001933,LinkedIn_HK_0001934,2
LinkedIn_HK_,LinkedIn_HK_0001936,LinkedIn_HK_0001936,1
LinkedIn_HK_,LinkedIn_HK_0001938,LinkedIn_HK_0001939,2
LinkedIn_HK_,LinkedIn_HK_0001941,LinkedIn_HK_0001945,5
LinkedIn_HK_,LinkedIn_HK_0001957,LinkedIn_HK_0001958,2
LinkedIn_HK_,LinkedIn_HK_0001964,LinkedIn_HK_0001964,1
LinkedIn_HK_,LinkedIn_HK_0001966,LinkedIn_HK_0001967,2
LinkedIn_HK_,LinkedIn_HK_0001969,LinkedIn_HK_0001970,2
LinkedIn_HK_,LinkedIn_HK_0001972,LinkedIn_HK_0001972,1
LinkedIn_HK_,LinkedIn_HK_0001974,LinkedIn_HK_0001980,7
LinkedIn_HK_,LinkedIn_HK_0001982,LinkedIn_HK_0001983,2
LinkedIn_HK_,LinkedIn_HK_0001985,LinkedIn_HK_0001988,4
LinkedIn_HK_,LinkedIn_HK_0001994,LinkedIn_HK_0001994,1
LinkedIn_HK_,LinkedIn_HK_0001998,LinkedIn_HK_0001999,2
LinkedIn_HK_,LinkedIn_HK_0002002,LinkedIn_HK_0002005,4
LinkedIn_HK_,LinkedIn_HK_0002020,LinkedIn_HK_0002020,1
LinkedIn_HK_,LinkedIn_HK_0002022,LinkedIn_HK_0002027,6
LinkedIn_HK_,LinkedIn_HK_0002044,LinkedIn_HK_0002046,3
LinkedIn_HK_,LinkedIn_HK_0002048,LinkedIn_HK_0002048,1
LinkedIn_HK_,LinkedIn_HK_0002070,LinkedIn_HK_0002073,4
LinkedIn_HK_,LinkedIn_HK_0002075,LinkedIn_HK_0002075,1
LinkedIn_HK_,LinkedIn_HK_0002078,LinkedIn_HK_0002080,3
LinkedIn_HK_,LinkedIn_HK_0002082,LinkedIn_HK_0002082,1
LinkedIn_HK_,LinkedIn_HK_0002084,LinkedIn_HK_0002084,1
LinkedIn_HK_,LinkedIn_HK_0002087,LinkedIn_HK_0002088,2
LinkedIn_HK_,LinkedIn_HK_0002090,LinkedIn_HK_0002090,1
LinkedIn_HK_,LinkedIn_HK_0002092,LinkedIn_HK_0002093,2
LinkedIn_HK_,LinkedIn_HK_0002096,LinkedIn_HK_0002096,1
LinkedIn_HK_,LinkedIn_HK_0002099,LinkedIn_HK_0002100,2
LinkedIn_HK_,LinkedIn_HK_0002109,LinkedIn_HK_0002114,6
LinkedIn_HK_,LinkedIn_HK_0002116,LinkedIn_HK_0002116,1
LinkedIn_HK_,LinkedIn_HK_0002120,LinkedIn_HK_0002121,2
LinkedIn_HK_,LinkedIn_HK_0002124,LinkedIn_HK_0002125,2
LinkedIn_HK_,LinkedIn_HK_0002127,LinkedIn_HK_0002127,1
LinkedIn_HK_,LinkedIn_HK_0002132,LinkedIn_HK_0002132,1
LinkedIn_HK_,LinkedIn_HK_0002135,LinkedIn_HK_0002136,2
LinkedIn_HK_,LinkedIn_HK_0002139,LinkedIn_HK_0002142,4
LinkedIn_HK_,LinkedIn_HK_0002145,LinkedIn_HK_0002146,2
LinkedIn_HK_,LinkedIn_HK_0002149,LinkedIn_HK_0002149,1
LinkedIn_HK_,LinkedIn_HK_0002151,LinkedIn_HK_0002154,4
LinkedIn_HK_,LinkedIn_HK_0002156,LinkedIn_HK_0002156,1
LinkedIn_HK_,LinkedIn_HK_0002158,LinkedIn_HK_0002158,1
LinkedIn_HK_,LinkedIn_HK_0002166,LinkedIn_HK_0002168,3
LinkedIn_HK_,LinkedIn_HK_0002170,LinkedIn_HK_0002170,1
LinkedIn_HK_,LinkedIn_HK_0002172,LinkedIn_HK_0002173,2
LinkedIn_HK_,LinkedIn_HK_0002175,LinkedIn_HK_0002176,2
LinkedIn_HK_,LinkedIn_HK_0002180,LinkedIn_HK_0002180,1
LinkedIn_HK_,LinkedIn_HK_0002195,LinkedIn_HK_0002195,1
LinkedIn_HK_,LinkedIn_HK_0002199,LinkedIn_HK_0002199,1
LinkedIn_HK_,LinkedIn_HK_0002201,LinkedIn_HK_0002201,1
LinkedIn_HK_,LinkedIn_HK_0002205,LinkedIn_HK_0002205,1
LinkedIn_HK_,LinkedIn_HK_0002216,LinkedIn_HK_0002216,1
LinkedIn_HK_,LinkedIn_HK_0002218,LinkedIn_HK_0002218,1
LinkedIn_HK_,LinkedIn_HK_0002259,LinkedIn_HK_0002259,1
LinkedIn_HK_,LinkedIn_HK_0002262,LinkedIn_HK_0002262,1
LinkedIn_HK_,LinkedIn_HK_0002265,LinkedIn_HK_0002268,4
LinkedIn_HK_,LinkedIn_HK_0002286,LinkedIn_HK_0002286,1
LinkedIn_HK_,LinkedIn_HK_0002288,LinkedIn_HK_0002288,1
LinkedIn_HK_,LinkedIn_HK_0002297,LinkedIn_HK_0002297,1
LinkedIn_HK_,LinkedIn_HK_0002315,LinkedIn_HK_0002315,1
LinkedIn_HK_,LinkedIn_HK_0002320,LinkedIn_HK_0002320,1
LinkedIn_HK_,LinkedIn_HK_0002326,LinkedIn_HK_0002326,1
LinkedIn_HK_,LinkedIn_HK_0002328,LinkedIn_HK_0002329,2
LinkedIn_HK_,LinkedIn_HK_0002331,LinkedIn_HK_0002333,3
LinkedIn_HK_,LinkedIn_HK_0002335,LinkedIn_HK_0002335,1
LinkedIn_HK_,LinkedIn_HK_0002337,LinkedIn_HK_0002338,2
LinkedIn_HK_,LinkedIn_HK_0002349,LinkedIn_HK_0002349,1
LinkedIn_HK_,LinkedIn_HK_0002355,LinkedIn_HK_0002356,2
LinkedIn_HK_,LinkedIn_HK_0002358,LinkedIn_HK_0002358,1
LinkedIn_HK_,LinkedIn_HK_0002363,LinkedIn_HK_0002363,1
LinkedIn_HK_,LinkedIn_HK_0002365,LinkedIn_HK_0002365,1
LinkedIn_HK_,LinkedIn_HK_0002368,LinkedIn_HK_0002368,1
LinkedIn_HK_,LinkedIn_HK_0002370,LinkedIn_HK_0002373,4
LinkedIn_HK_,LinkedIn_HK_0002375,LinkedIn_HK_0002376,2
LinkedIn_HK_,LinkedIn_HK_0002378,LinkedIn_HK_0002380,3
LinkedIn_HK_,LinkedIn_HK_0002382,LinkedIn_HK_0002382,1
LinkedIn_HK_,LinkedIn_HK_0002386,LinkedIn_HK_0002387,2
LinkedIn_HK_,LinkedIn_HK_0002395,LinkedIn_HK_0002395,1
LinkedIn_HK_,LinkedIn_HK_0002398,LinkedIn_HK_0002398,1
LinkedIn_HK_,LinkedIn_HK_0002411,LinkedIn_HK_0002412,2
LinkedIn_HK_,LinkedIn_HK_0002415,LinkedIn_HK_0002415,1
LinkedIn_HK_,LinkedIn_HK_0002418,LinkedIn_HK_0002418,1
LinkedIn_HK_,LinkedIn_HK_0002422,LinkedIn_HK_0002422,1
LinkedIn_HK_,LinkedIn_HK_0002424,LinkedIn_HK_0002427,4
LinkedIn_HK_,LinkedIn_HK_0002434,LinkedIn_HK_0002434,1
LinkedIn_HK_,LinkedIn_HK_0002441,LinkedIn_HK_0002444,4
LinkedIn_HK_,LinkedIn_HK_0002446,LinkedIn_HK_0002448,3
